Subject,FORT10
Task,SetShiftVP
Chamber,3
Protocol,C:/Users/Optimization/Desktop/py-behav/SetShiftVP/Protocols/p46on.py
AddressFile,C:/Users/Optimization/Desktop/py-behav/SetShiftVP/AddressFiles/SetShift3On.py

Trial,Time,Type,Code,State,Metadata
1,1.8000020645558834e-05,StateEnterEvent,0,INITIATION,"{}"
2,0.9947700000484474,ComponentChangedEvent,2,nose_pokes-2-1,"{'value': True}"
3,0.9947752000298351,StateExitEvent,0,INITIATION,"{'light_location': 1}"
4,0.9947883000131696,StateEnterEvent,1,RESPONSE,"{'light_location': 1}"
5,1.0064722000388429,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
6,1.006477700022515,InfoEvent,1,SJ_RESPONSE,"{'command': 'P', 'id': 0, 'mode': [3, 1], 'period': 7692, 'duration': 4294967295, 'stages': [['50', '0uA', '-300uA'], ['50', '0uA', '300uA']]}"
7,1.0064825000008568,InfoEvent,1,SJ_RESPONSE,"{'command': 'P', 'id': 0, 'mode': [1, 3], 'period': 7692, 'duration': 4294967295, 'stages': [['0', '0uA', '0uA'], ['0', '0uA', '0uA']]}"
8,1.1031340000336058,ComponentChangedEvent,2,nose_pokes-2-1,"{'value': False}"
9,1.330498700030148,ComponentChangedEvent,3,nose_pokes-2-2,"{'value': True}"
10,1.3305038000107743,StateExitEvent,1,RESPONSE,"{'rule': 1, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
11,1.330532200052403,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 1, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
12,1.5370227000094019,ComponentChangedEvent,3,nose_pokes-2-2,"{'value': False}"
13,2.014019600057509,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
14,2.014023800031282,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-156mV', '0uA', '0mV', '0uA'], ['-148mV', '0uA', '0mV', '0uA']]}"
15,3.0210572000360116,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
16,3.0210615000105463,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-154mV', '0uA', '0mV', '0uA'], ['-146mV', '0uA', '0mV', '0uA']]}"
17,4.029238400049508,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
18,4.029243500030134,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-154mV', '0uA', '0mV', '0uA'], ['-146mV', '0uA', '0mV', '0uA']]}"
19,4.6647240000311285,ComponentChangedEvent,1,nose_pokes-2-0,"{'value': True}"
20,4.732798300043214,ComponentChangedEvent,1,nose_pokes-2-0,"{'value': False}"
21,4.773197400034405,ComponentChangedEvent,1,nose_pokes-2-0,"{'value': True}"
22,4.837860100029502,TimeoutEvent,0,stim_change,"{}"
23,4.838107100047637,InfoEvent,0,STIM_CHANGE,"{'type': '0'}"
24,4.846607200044673,ComponentChangedEvent,1,nose_pokes-2-0,"{'value': False}"
25,5.26702510000905,ComponentChangedEvent,1,nose_pokes-2-0,"{'value': True}"
26,5.27643030002946,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
27,5.276436100015417,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-154mV', '0uA', '0mV', '0uA'], ['-144mV', '0uA', '0mV', '0uA']]}"
28,5.276445700030308,InfoEvent,1,SJ_RESPONSE,"{'command': 'P', 'id': 0, 'mode': [1, 3], 'period': 7692, 'duration': 4294967295, 'stages': [['0', '0uA', '0uA'], ['0', '0uA', '0uA']]}"
29,5.318354600050952,ComponentChangedEvent,1,nose_pokes-2-0,"{'value': False}"
30,5.332314300001599,ComponentChangedEvent,1,nose_pokes-2-0,"{'value': True}"
31,5.419000500056427,ComponentChangedEvent,1,nose_pokes-2-0,"{'value': False}"
32,5.420725800038781,ComponentChangedEvent,1,nose_pokes-2-0,"{'value': True}"
33,5.432291000033729,ComponentChangedEvent,1,nose_pokes-2-0,"{'value': False}"
34,5.440668200026266,ComponentChangedEvent,1,nose_pokes-2-0,"{'value': True}"
35,5.643049500009511,ComponentChangedEvent,1,nose_pokes-2-0,"{'value': False}"
36,6.283024500007741,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
37,6.283028700039722,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 236, 'stages': [['-152mV', '0uA', '0mV', '0uA'], ['-144mV', '0uA', '0mV', '0uA']]}"
38,7.859815800038632,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
39,7.859820600016974,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-156mV', '0uA', '0mV', '0uA'], ['-144mV', '0uA', '0mV', '0uA']]}"
40,8.332443800056353,TimeoutEvent,0,iti_timeout,"{}"
41,8.332483400008641,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
42,8.332495700044092,StateEnterEvent,0,INITIATION,"{}"
43,8.867377000045963,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
44,8.867380200012121,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-154mV', '0uA', '0mV', '0uA'], ['-146mV', '0uA', '0mV', '0uA']]}"
45,8.867382500029635,InfoEvent,1,SJ_RESPONSE,"{'command': 'P', 'id': 0, 'mode': [3, 1], 'period': 7692, 'duration': 4294967295, 'stages': [['0', '0uA', '0uA'], ['0', '0uA', '0uA']]}"
46,9.100471500016283,ComponentChangedEvent,3,nose_pokes-2-2,"{'value': True}"
