Subject,MORT05
Task,SetShiftVP
Chamber,1
Protocol,C:/Users/Optimization/Desktop/py-behav/SetShiftVP/Protocols/p44on.py
AddressFile,C:/Users/Optimization/Desktop/py-behav/SetShiftVP/AddressFiles/SetShiftOn.py

Trial,Time,Type,Code,State,Metadata
1,1.7700018361210823e-05,StateEnterEvent,0,INITIATION,"{}"
2,1.0059996999334544,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
3,1.0060089998878539,InfoEvent,1,SJ_RESPONSE,"{'command': 'P', 'id': 0, 'mode': [1, 1], 'period': 7692, 'duration': 4294967295, 'stages': [['0', '0uA', '0uA'], ['0', '0uA', '0uA']]}"
4,2.0139395999722183,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
5,2.0139486000407487,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
6,3.016293899854645,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
7,3.016299800015986,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
8,4.02903370000422,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
9,4.02904269983992,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
10,5.031102400040254,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
11,5.031111099990085,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
12,6.0439328998327255,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
13,6.04394149989821,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
14,7.04564439994283,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
15,7.0456500998698175,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
16,8.058945399941877,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
17,8.058954200008884,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
18,9.064792799996212,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
19,9.064799200044945,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
20,10.075003599980846,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
21,10.075013699941337,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
22,11.079025599872693,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
23,11.079031500034034,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
24,12.086960599990562,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
25,12.086970399832353,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
26,13.097892899997532,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
27,13.097902099834755,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
28,14.104994899826124,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
29,14.105002299882472,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
30,15.111636199988425,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
31,15.111645799828693,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
32,16.120713399956003,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
33,16.120766799896955,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
34,17.123544599860907,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
35,17.123551500029862,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
36,18.13599450001493,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
37,18.136005099862814,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
38,19.143179500009865,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
39,19.143185599939898,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
40,20.147699399851263,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
41,20.147706599906087,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
42,20.71832469990477,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
43,20.718332399846986,StateExitEvent,0,INITIATION,"{'light_location': 0}"
44,20.718353800009936,StateEnterEvent,1,RESPONSE,"{'light_location': 0}"
45,21.15889379987493,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
46,21.15890199993737,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
47,21.21728019998409,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
48,21.598870599875227,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
49,21.59887499990873,StateExitEvent,1,RESPONSE,"{'rule': 2, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
50,21.59889129991643,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 2, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
51,21.744016599841416,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
52,22.165332899894565,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
53,22.165339099941775,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
54,23.17396939988248,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
55,23.173978199949488,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
56,24.18195839994587,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
57,24.181967200012878,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
58,25.1042513998691,TimeoutEvent,0,stim_change,"{}"
59,25.104316599899903,InfoEvent,0,STIM_CHANGE,"{'type': '1'}"
60,25.196944499854,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
61,25.19695040001534,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['0uA', '0uA'], ['0uA', '0uA']]}"
62,25.434735199902207,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
63,25.589555899845436,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
64,25.894061599858105,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
65,26.115709000034258,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
66,26.411888599861413,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
67,26.605909399921075,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
68,26.831452699843794,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
69,27.066847400041297,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
70,27.11580149992369,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
71,27.11580859986134,InfoEvent,1,SJ_RESPONSE,"{'command': 'P', 'id': 0, 'mode': [1, 1], 'period': 7692, 'duration': 4294967295, 'stages': [['50', '-100uA', '0uA'], ['50', '100uA', '0uA']]}"
72,27.115812599891797,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 251, 'stages': [['-42uA', '0uA'], ['41uA', '0uA']]}"
73,27.324629900045693,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
74,27.540974099887535,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
75,27.867604000028223,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
76,28.12793769990094,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
77,28.12794699985534,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-96uA', '0uA'], ['96uA', '0uA']]}"
78,28.141504199942574,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
79,28.61423459998332,TimeoutEvent,0,iti_timeout,"{}"
80,28.614268499892205,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
81,28.614277199842036,StateEnterEvent,0,INITIATION,"{}"
82,29.13592499983497,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
83,29.135933599900454,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-96uA', '0uA'], ['96uA', '0uA']]}"
84,30.14155689999461,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
85,30.1415629000403,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-96uA', '0uA'], ['96uA', '0uA']]}"
86,31.145586299942806,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
87,31.145592899993062,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-96uA', '0uA'], ['96uA', '0uA']]}"
88,31.762715799966827,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
89,31.789256499847397,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
90,32.15894600003958,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
91,32.15895459987223,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-96uA', '0uA'], ['96uA', '0uA']]}"
92,32.50957389990799,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
93,32.509581399848685,StateExitEvent,0,INITIATION,"{'light_location': 1}"
94,32.50960099999793,StateEnterEvent,1,RESPONSE,"{'light_location': 1}"
95,32.54065199987963,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
96,32.7700072999578,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
97,32.77001209999435,StateExitEvent,1,RESPONSE,"{'rule': 2, 'cur_block': 1, 'rule_index': 0, 'accuracy': 'correct'}"
98,32.77002719999291,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 2, 'cur_block': 1, 'rule_index': 0, 'accuracy': 'correct'}"
99,32.97313819988631,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
100,33.16158189997077,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
101,33.16158890002407,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-96uA', '0uA'], ['96uA', '0uA']]}"
102,34.17393789999187,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
103,34.173946499824524,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-96uA', '0uA'], ['96uA', '0uA']]}"
104,35.1819184999913,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
105,35.181927299825475,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-96uA', '0uA'], ['96uA', '0uA']]}"
106,36.189021799946204,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
107,36.18903120001778,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-95uA', '0uA'], ['96uA', '0uA']]}"
108,36.270924399839714,TimeoutEvent,0,stim_change,"{}"
109,36.27103259996511,InfoEvent,0,STIM_CHANGE,"{'type': 'B'}"
110,37.19666689983569,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
111,37.19667279999703,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-95uA', '0uA'], ['96uA', '0uA']]}"
112,38.216994900023565,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
113,38.21700439997949,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 66, 'stages': [['-189uA', '0uA'], ['189uA', '0uA']]}"
114,38.21700940001756,InfoEvent,1,SJ_RESPONSE,"{'command': 'P', 'id': 0, 'mode': [1, 1], 'period': 50000, 'duration': 4294967295, 'stages': [['50', '-300uA', '0uA'], ['50', '300uA', '0uA']]}"
115,39.22041289997287,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
116,39.22041939990595,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 22, 'stages': [['-294uA', '0uA'], ['293uA', '0uA']]}"
117,39.781153899850324,TimeoutEvent,0,iti_timeout,"{}"
118,39.78118969989009,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
119,39.78120069997385,StateEnterEvent,0,INITIATION,"{}"
120,40.26787759992294,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
121,40.26788349985145,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 21, 'stages': [['-294uA', '0uA'], ['293uA', '0uA']]}"
122,40.925492899958044,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
123,40.92550079990178,StateExitEvent,0,INITIATION,"{'light_location': 0}"
124,40.925521299941465,StateEnterEvent,1,RESPONSE,"{'light_location': 0}"
125,40.97319469996728,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
126,41.22152159991674,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
127,41.22152959997766,StateExitEvent,1,RESPONSE,"{'rule': 2, 'cur_block': 2, 'rule_index': 0, 'accuracy': 'correct'}"
128,41.22155569982715,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 2, 'cur_block': 2, 'rule_index': 0, 'accuracy': 'correct'}"
129,41.32810000004247,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
130,41.32810779986903,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 21, 'stages': [['-294uA', '0uA'], ['293uA', '0uA']]}"
131,41.42681390000507,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
132,42.37601320003159,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
133,42.376023299992085,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 21, 'stages': [['-294uA', '0uA'], ['293uA', '0uA']]}"
134,43.42334209987894,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
135,43.42335139983334,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 21, 'stages': [['-282uA', '0uA'], ['292uA', '0uA']]}"
136,44.476357199950144,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
137,44.47636960004456,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 21, 'stages': [['-294uA', '0uA'], ['292uA', '0uA']]}"
138,45.52145729982294,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
139,45.5214660000056,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 21, 'stages': [['-294uA', '0uA'], ['292uA', '0uA']]}"
140,46.57111699995585,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
141,46.571122699882835,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 21, 'stages': [['-294uA', '0uA'], ['292uA', '0uA']]}"
142,47.63347929995507,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
143,47.63348469999619,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 21, 'stages': [['-294uA', '0uA'], ['292uA', '0uA']]}"
144,48.24271869985387,TimeoutEvent,0,iti_timeout,"{}"
145,48.24275469989516,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
146,48.24276399984956,StateEnterEvent,0,INITIATION,"{}"
147,48.68376369983889,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
148,48.683771200012416,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 21, 'stages': [['-294uA', '0uA'], ['292uA', '0uA']]}"
149,49.72686029993929,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
150,49.7268731999211,StateExitEvent,0,INITIATION,"{'light_location': 1}"
151,49.72690759995021,StateEnterEvent,1,RESPONSE,"{'light_location': 1}"
152,49.7294248000253,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
153,49.72943199984729,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 21, 'stages': [['-294uA', '0uA'], ['292uA', '0uA']]}"
154,49.766687399940565,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
155,49.98978199996054,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
156,49.989789499901235,StateExitEvent,1,RESPONSE,"{'rule': 2, 'cur_block': 3, 'rule_index': 0, 'accuracy': 'correct'}"
157,49.98981780000031,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 2, 'cur_block': 3, 'rule_index': 0, 'accuracy': 'correct'}"
158,50.181992599973455,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
159,50.7728951999452,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
160,50.77290380001068,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 21, 'stages': [['-294uA', '0uA'], ['292uA', '0uA']]}"
161,51.82649179990403,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
162,51.82649779994972,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 21, 'stages': [['-294uA', '0uA'], ['292uA', '0uA']]}"
163,52.88130100001581,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
164,52.88130689994432,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 21, 'stages': [['-294uA', '0uA'], ['292uA', '0uA']]}"
165,53.70299099991098,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
166,53.84972569998354,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
167,53.931746899848804,ComponentChangedEvent,9,stim-0-0,"{'value': 0}"
168,53.93175289989449,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 21, 'stages': [['-294uA', '0uA'], ['292uA', '0uA']]}"
169,54.07988859992474,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
170,54.25318689993583,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
171,54.46174639998935,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
