Subject,FORT09
Task,SetShiftVP
Chamber,2
Protocol,C:/Users/Optimization/Desktop/py-behav/SetShiftVP/Protocols/p48on2.py
AddressFile,C:/Users/Optimization/Desktop/py-behav/SetShiftVP/AddressFiles/SetShift2On.py

Trial,Time,Type,Code,State,Metadata
1,2.750009298324585e-05,StateEnterEvent,0,INITIATION,"{}"
2,1.005630699917674,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
3,1.0056372000835836,InfoEvent,1,SJ_RESPONSE,"{'command': 'P', 'id': 1, 'mode': [3, 1], 'period': 7692, 'duration': 4294967295, 'stages': [['0', '0uA', '0uA'], ['0', '0uA', '0uA']]}"
4,1.2692956998944283,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': True}"
5,1.2693054999690503,StateExitEvent,0,INITIATION,"{'light_location': 0}"
6,1.2693360999692231,StateEnterEvent,1,RESPONSE,"{'light_location': 0}"
7,1.4098296000156552,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': False}"
8,1.7866128999739885,ComponentChangedEvent,1,nose_pokes-1-0,"{'value': True}"
9,1.7866251000668854,StateExitEvent,1,RESPONSE,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
10,1.7866819000337273,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
11,2.0135031000245363,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
12,2.013511700090021,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-142mV', '0uA'], ['0mV', '0uA', '-104mV', '0uA']]}"
13,2.106346699874848,ComponentChangedEvent,1,nose_pokes-1-0,"{'value': False}"
14,3.0214650998823345,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
15,3.0214706000406295,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-140mV', '0uA'], ['0mV', '0uA', '-104mV', '0uA']]}"
16,4.028539099963382,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
17,4.028547399910167,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-142mV', '0uA'], ['0mV', '0uA', '-104mV', '0uA']]}"
18,5.037447799928486,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
19,5.037477300036699,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-140mV', '0uA'], ['0mV', '0uA', '-104mV', '0uA']]}"
20,5.289973400067538,TimeoutEvent,0,stim_change,"{}"
21,5.290133900009096,InfoEvent,0,STIM_CHANGE,"{'type': '0'}"
22,6.2975345000158995,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
23,6.29754210007377,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-140mV', '0uA'], ['0mV', '0uA', '-102mV', '0uA']]}"
24,6.29754769988358,InfoEvent,1,SJ_RESPONSE,"{'command': 'P', 'id': 1, 'mode': [3, 1], 'period': 7692, 'duration': 4294967295, 'stages': [['0', '0uA', '0uA'], ['0', '0uA', '0uA']]}"
25,7.27627049991861,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': True}"
26,7.305524199968204,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
27,7.305531699908897,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 164, 'stages': [['0mV', '0uA', '-140mV', '0uA'], ['0mV', '0uA', '-104mV', '0uA']]}"
28,7.41333799995482,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': False}"
29,8.22917820001021,ComponentChangedEvent,1,nose_pokes-1-0,"{'value': True}"
30,8.284708800027147,ComponentChangedEvent,1,nose_pokes-1-0,"{'value': False}"
31,8.310067399870604,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
32,8.310077599948272,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-142mV', '0uA'], ['0mV', '0uA', '-104mV', '0uA']]}"
33,8.638346099993214,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': True}"
34,8.800447199959308,TimeoutEvent,0,iti_timeout,"{}"
35,8.800556699978188,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
36,8.800598100060597,StateEnterEvent,0,INITIATION,"{}"
