Subject,MORT09
Task,SetShiftPR
Chamber,1
Protocol,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/Protocols/p44on_all.py
AddressFile,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/AddressFiles/SetShiftOn.py

Trial,Time,Type,Code,State,Metadata
1,3.0499882996082306e-05,StateEnterEvent,0,INITIATION,"{}"
2,1.009719899855554,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
3,1.0097306999377906,InfoEvent,1,SJ_RESPONSE,"{'command': 'P', 'id': 0, 'mode': [1, 3], 'period': 7692, 'duration': 4294967295, 'stages': [['50', '-300uA', '0uA'], ['50', '300uA', '0uA']]}"
4,1.3446810999885201,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
5,1.3696054997853935,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
6,1.3698217999190092,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
7,1.4558319998905063,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
8,2.0133567000739276,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
9,2.0133654000237584,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-290uA', '0mV', '0uA'], ['9188mV', '290uA', '0mV', '0uA']]}"
10,2.2574604996480048,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
11,2.417762499768287,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
12,3.021669500041753,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
13,3.021683400031179,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-286uA', '0mV', '0uA'], ['9518mV', '290uA', '0mV', '0uA']]}"
14,4.026730099692941,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
15,4.026736399624497,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-280uA', '0mV', '0uA'], ['9768mV', '290uA', '0mV', '0uA']]}"
16,5.036283699795604,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
17,5.036322799976915,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-272uA', '0mV', '0uA'], ['9960mV', '290uA', '0mV', '0uA']]}"
18,6.044606799725443,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
19,6.044619800057262,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-268uA', '0mV', '0uA'], ['10086mV', '290uA', '0mV', '0uA']]}"
20,7.052074899896979,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
21,7.052101299632341,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-262uA', '0mV', '0uA'], ['10088mV', '290uA', '0mV', '0uA']]}"
22,8.059893399942666,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
23,8.05991439986974,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-258uA', '0mV', '0uA'], ['10088mV', '290uA', '0mV', '0uA']]}"
24,9.067463799845427,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
25,9.06747299991548,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-254uA', '0mV', '0uA'], ['10088mV', '290uA', '0mV', '0uA']]}"
26,9.73690599994734,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
27,9.99258179962635,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
28,10.054794099647552,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
29,10.074435099959373,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
30,10.074443299788982,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-252uA', '0mV', '0uA'], ['10088mV', '290uA', '0mV', '0uA']]}"
31,10.093369499780238,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
32,10.248338799923658,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
33,10.28580079972744,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
34,10.30135119985789,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
35,10.714195699896663,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
36,11.0825462997891,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
37,11.082556299865246,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-248uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
38,11.30256799980998,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
39,11.302584399934858,StateExitEvent,0,INITIATION,"{'light_location': 0}"
40,11.302630099933594,StateEnterEvent,1,RESPONSE,"{'light_location': 0}"
41,11.629478699993342,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
42,11.893789299763739,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
43,11.893811099696904,StateExitEvent,1,RESPONSE,"{'rule': 2, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
44,11.89394129998982,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 2, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
45,12.087693699635565,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
46,12.08770400006324,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-248uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
47,12.14366289973259,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
48,13.097539499867707,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
49,13.097549899946898,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-244uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
50,14.104352599941194,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
51,14.104361599776894,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-242uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
52,15.113805999979377,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
53,15.113823899999261,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-240uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
54,15.590973800048232,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
55,15.72274969983846,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
56,16.02762319985777,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
57,16.120511299930513,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
58,16.12052210001275,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-240uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
59,16.164433599915355,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
60,17.12853779969737,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
61,17.12854880001396,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-238uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
62,18.136681799776852,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
63,18.13669729977846,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-236uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
64,18.89965759962797,TimeoutEvent,0,iti_timeout,"{}"
65,18.8997136997059,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
66,18.899731299839914,StateEnterEvent,0,INITIATION,"{}"
67,19.142719199880958,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
68,19.142726399935782,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-236uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
69,19.81191559974104,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
70,20.130560599733144,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
71,20.15168819995597,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
72,20.151700399816036,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-234uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
73,20.476842099800706,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
74,20.476855099666864,StateExitEvent,0,INITIATION,"{'light_location': 0}"
75,20.476891600061208,StateEnterEvent,1,RESPONSE,"{'light_location': 0}"
76,20.66615489963442,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
77,20.992640799842775,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
78,20.992648399900645,StateExitEvent,1,RESPONSE,"{'rule': 2, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
79,20.992690099868923,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 2, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
80,21.15958540001884,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
81,21.159593999851495,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-234uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
82,21.213795099873096,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
83,22.1668889997527,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
84,22.166907500009984,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-234uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
85,23.174455999862403,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
86,23.174465300049633,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-232uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
87,24.010681999847293,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
88,24.18299639970064,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
89,24.183017899747938,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-232uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
90,24.259642399847507,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
91,24.51236979989335,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
92,25.104248999617994,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
93,25.189640699885786,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
94,25.18965689977631,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-230uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
95,25.35534349968657,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
96,25.595017099753022,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
97,26.19728589989245,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
98,26.197317299898714,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-230uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
99,27.20584119996056,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
100,27.20586089976132,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-230uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
101,27.99905929993838,TimeoutEvent,0,iti_timeout,"{}"
102,27.999203799758106,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
103,27.999257300049067,StateEnterEvent,0,INITIATION,"{}"
104,28.212674099951982,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
105,28.212689300067723,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-230uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
106,29.21955389995128,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
107,29.21957189962268,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-230uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
108,30.228840299881995,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
109,30.22885819990188,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-230uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
110,31.235542200040072,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
111,31.235552500002086,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-228uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
112,32.243757099844515,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
113,32.243775099981576,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-228uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
114,33.25065979966894,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
115,33.25068990001455,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-228uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
116,34.25867119990289,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
117,34.25868339976296,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-10048mV', '-228uA', '0mV', '0uA'], ['10088mV', '288uA', '0mV', '0uA']]}"
118,34.496939399745315,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
119,34.49695229995996,StateExitEvent,0,INITIATION,"{'light_location': 0}"
120,34.49698659963906,StateEnterEvent,1,RESPONSE,"{'light_location': 0}"
121,34.61784749990329,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
122,34.69238889962435,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
123,34.983535499777645,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
124,35.263779799919575,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
