Subject,MORT11
Task,SetShiftPR
Chamber,1
Protocol,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/Protocols/p45on_all.py
AddressFile,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/AddressFiles/SetShiftOn.py

Trial,Time,Type,Code,State,Metadata
1,2.7099973522126675e-05,StateEnterEvent,0,INITIATION,"{}"
2,1.006310599972494,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
3,1.0063187000341713,InfoEvent,1,SJ_RESPONSE,"{'command': 'P', 'id': 0, 'mode': [1, 3], 'period': 7692, 'duration': 4294967295, 'stages': [['50', '-300uA', '0uA'], ['50', '300uA', '0uA']]}"
4,2.0077946999808773,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
5,2.0078060999512672,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-9196mV', '-292uA', '0mV', '0uA'], ['7260mV', '292uA', '0mV', '0uA']]}"
6,3.022278600023128,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
7,3.0223115000408143,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-9262mV', '-292uA', '0mV', '0uA'], ['7400mV', '292uA', '0mV', '0uA']]}"
8,4.0291901000309736,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
9,4.029199399985373,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-9346mV', '-292uA', '0mV', '0uA'], ['7466mV', '292uA', '0mV', '0uA']]}"
10,5.036608399939723,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
11,5.036634900025092,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-9430mV', '-292uA', '0mV', '0uA'], ['7556mV', '292uA', '0mV', '0uA']]}"
12,6.0448464000364766,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
13,6.044868899974972,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-9494mV', '-292uA', '0mV', '0uA'], ['7616mV', '292uA', '0mV', '0uA']]}"
14,6.184217600035481,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
15,6.1842452000128105,StateExitEvent,0,INITIATION,"{'light_location': 1}"
16,6.1843241000315174,StateEnterEvent,1,RESPONSE,"{'light_location': 1}"
17,6.306569100008346,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
18,6.641351799946278,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
19,6.641360500012524,StateExitEvent,1,RESPONSE,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
20,6.641408100025728,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
21,6.785291800042614,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
22,7.052778200013563,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
23,7.052801199955866,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-9552mV', '-292uA', '0mV', '0uA'], ['7680mV', '292uA', '0mV', '0uA']]}"
24,7.084119500010274,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
25,7.246213100035675,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
26,7.703761299955659,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
27,7.974717100034468,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
28,8.060711700003594,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
29,8.060754799982533,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-9606mV', '-292uA', '0mV', '0uA'], ['7708mV', '292uA', '0mV', '0uA']]}"
30,8.303771200007759,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
31,8.542031900025904,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
32,8.913139099953696,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
33,8.954886200022884,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
34,9.067299899994396,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
35,9.06730819994118,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-9646mV', '-292uA', '0mV', '0uA'], ['7740mV', '292uA', '0mV', '0uA']]}"
36,9.645750200026669,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
37,9.76983929995913,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
38,10.075753799988888,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
39,10.075769899995066,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-9688mV', '-292uA', '0mV', '0uA'], ['7770mV', '292uA', '0mV', '0uA']]}"
40,11.082253200002015,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
41,11.082262999960221,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-9722mV', '-292uA', '0mV', '0uA'], ['7796mV', '292uA', '0mV', '0uA']]}"
42,12.091553000034764,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
43,12.09159520000685,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-9746mV', '-292uA', '0mV', '0uA'], ['7798mV', '292uA', '0mV', '0uA']]}"
44,13.098130899947137,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
45,13.098138100001961,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-9798mV', '-292uA', '0mV', '0uA'], ['7860mV', '292uA', '0mV', '0uA']]}"
46,13.655901800026186,TimeoutEvent,0,iti_timeout,"{}"
47,13.655944199999794,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
48,13.65595459996257,StateEnterEvent,0,INITIATION,"{}"
49,14.105465800035745,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
50,14.105479400022887,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-9836mV', '-292uA', '0mV', '0uA'], ['7884mV', '292uA', '0mV', '0uA']]}"
51,14.930112999980338,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
