Subject,FORT11
Task,SetShiftPR
Chamber,2
Protocol,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/Protocols/p45off.py
AddressFile,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/AddressFiles/SetShift2On.py

Trial,Time,Type,Code,State,Metadata
1,2.169999061152339e-05,StateEnterEvent,0,INITIATION,"{}"
2,3.0103420999948867,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': True}"
3,3.0103481999831274,StateExitEvent,0,INITIATION,"{'light_location': 1}"
4,3.010362399974838,StateEnterEvent,1,RESPONSE,"{'light_location': 1}"
5,3.227630399982445,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': False}"
6,3.5801533999620005,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': True}"
7,3.5801644999883138,StateExitEvent,1,RESPONSE,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
8,3.5802134000114165,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
9,3.8092093999730423,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': False}"
10,8.065384599962272,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': True}"
11,8.180701599980239,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': False}"
12,8.650190200016368,ComponentChangedEvent,1,nose_pokes-1-0,"{'value': True}"
13,8.681459599989466,ComponentChangedEvent,1,nose_pokes-1-0,"{'value': False}"
14,9.156381000007968,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': True}"
15,9.286731000000145,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': False}"
16,9.670946699974593,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': True}"
17,9.844374399981461,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': False}"
18,10.187026200001128,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': True}"
19,10.398339700012002,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': False}"
20,10.589104000013322,TimeoutEvent,0,iti_timeout,"{}"
21,10.58915849996265,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
22,10.589175999979489,StateEnterEvent,0,INITIATION,"{}"
23,10.664953199971933,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': True}"
24,10.846619499963708,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': False}"
25,11.143972499994561,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': True}"
26,11.143984599970281,StateExitEvent,0,INITIATION,"{'light_location': 0}"
27,11.144021799962502,StateEnterEvent,1,RESPONSE,"{'light_location': 0}"
28,11.336055199964903,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': False}"
29,11.579312899964862,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': True}"
30,11.579320299963001,StateExitEvent,1,RESPONSE,"{'rule': 0, 'cur_block': 1, 'rule_index': 0, 'accuracy': 'incorrect'}"
31,11.57936219999101,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 0, 'cur_block': 1, 'rule_index': 0, 'accuracy': 'incorrect'}"
32,11.839518199965823,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': False}"
33,14.923602599999867,ComponentChangedEvent,1,nose_pokes-1-0,"{'value': True}"
34,15.152704800013453,ComponentChangedEvent,1,nose_pokes-1-0,"{'value': False}"
