Subject,FORT11
Task,SetShiftPR
Chamber,2
Protocol,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/Protocols/p45on2.py
AddressFile,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/AddressFiles/SetShift2On.py

Trial,Time,Type,Code,State,Metadata
1,2.0399922505021095e-05,StateEnterEvent,0,INITIATION,"{}"
2,1.0058603999204934,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
3,1.0058676998596638,InfoEvent,1,SJ_RESPONSE,"{'command': 'P', 'id': 1, 'mode': [3, 1], 'period': 7692, 'duration': 4294967295, 'stages': [['0', '0uA', '0uA'], ['0', '0uA', '0uA']]}"
4,2.0147271999157965,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
5,2.0147574997972697,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-144mV', '0uA'], ['0mV', '0uA', '-190mV', '0uA']]}"
6,3.0209977999329567,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
7,3.021009000018239,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-146mV', '0uA'], ['0mV', '0uA', '-202mV', '0uA']]}"
8,4.02838319982402,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
9,4.028390999883413,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-148mV', '0uA'], ['0mV', '0uA', '-212mV', '0uA']]}"
10,5.037958399858326,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
11,5.037988999858499,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-140mV', '0uA'], ['0mV', '0uA', '-172mV', '0uA']]}"
12,6.044880599947646,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
13,6.044908799929544,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-150mV', '0uA'], ['0mV', '0uA', '-238mV', '0uA']]}"
14,6.810548499925062,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': True}"
15,6.935000699944794,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': False}"
16,7.051933999871835,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
17,7.051945199957117,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-142mV', '0uA'], ['0mV', '0uA', '-174mV', '0uA']]}"
18,7.243567899800837,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': True}"
19,7.243586199823767,StateExitEvent,0,INITIATION,"{'light_location': 1}"
20,7.243640600005165,StateEnterEvent,1,RESPONSE,"{'light_location': 1}"
21,7.452497199876234,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': False}"
22,7.655916699906811,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': True}"
23,7.655941299861297,StateExitEvent,1,RESPONSE,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
24,7.6562107999343425,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
25,7.99307439988479,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': False}"
26,8.060198199935257,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
27,8.060211399802938,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-134mV', '0uA'], ['0mV', '0uA', '-94mV', '0uA']]}"
28,9.066987899830565,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
29,9.066997099900618,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-136mV', '0uA'], ['0mV', '0uA', '-128mV', '0uA']]}"
30,10.075403800001368,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
31,10.07541979989037,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-132mV', '0uA'], ['0mV', '0uA', '-94mV', '0uA']]}"
32,11.082915799925104,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
33,11.082923099864274,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-132mV', '0uA'], ['0mV', '0uA', '-92mV', '0uA']]}"
34,12.090614299988374,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
35,12.090657999971882,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-140mV', '0uA'], ['0mV', '0uA', '-146mV', '0uA']]}"
36,13.09955729986541,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
37,13.099615199957043,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-140mV', '0uA'], ['0mV', '0uA', '-186mV', '0uA']]}"
38,14.105957399820909,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
39,14.105966300005093,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-140mV', '0uA'], ['0mV', '0uA', '-188mV', '0uA']]}"
40,14.670987899880856,TimeoutEvent,0,iti_timeout,"{}"
