Subject,MORT10
Task,SetShiftPR
Chamber,1
Protocol,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/Protocols/p48off.py
AddressFile,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/AddressFiles/SetShiftOn.py

Trial,Time,Type,Code,State,Metadata
1,1.6100239008665085e-05,StateEnterEvent,0,INITIATION,"{}"
2,5.71018989989534,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
3,5.710204300004989,StateExitEvent,0,INITIATION,"{'light_location': 0}"
4,5.71024309983477,StateEnterEvent,1,RESPONSE,"{'light_location': 0}"
5,5.926568000111729,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
6,8.717559900134802,TimeoutEvent,0,response_timeout,"{}"
7,8.717607600148767,StateExitEvent,1,RESPONSE,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect', 'response': 'none'}"
8,8.71763650001958,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect', 'response': 'none'}"
9,10.963371300138533,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
10,11.128921099938452,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
11,15.718858500011265,TimeoutEvent,0,iti_timeout,"{}"
12,15.718965800013393,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
13,15.719005200080574,StateEnterEvent,0,INITIATION,"{}"
14,15.922417200170457,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
15,16.0683372002095,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
16,16.469387200195342,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
17,16.469404499977827,StateExitEvent,0,INITIATION,"{'light_location': 0}"
18,16.469452999997884,StateEnterEvent,1,RESPONSE,"{'light_location': 0}"
19,16.500220300164074,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
20,16.527097700163722,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
21,16.599204800091684,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
22,16.969004100188613,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
23,16.969011399894953,StateExitEvent,1,RESPONSE,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
24,16.969040300231427,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
25,17.262596299871802,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
26,23.974178100004792,TimeoutEvent,0,iti_timeout,"{}"
27,23.97420910000801,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
28,23.974217500071973,StateEnterEvent,0,INITIATION,"{}"
29,26.765902100130916,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
30,26.765906599815935,StateExitEvent,0,INITIATION,"{'light_location': 1}"
31,26.76591910002753,StateEnterEvent,1,RESPONSE,"{'light_location': 1}"
32,26.964118300005794,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
33,27.325466100126505,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
34,27.325471499934793,StateExitEvent,1,RESPONSE,"{'rule': 0, 'cur_block': 1, 'rule_index': 0, 'accuracy': 'incorrect'}"
35,27.325499900151044,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 0, 'cur_block': 1, 'rule_index': 0, 'accuracy': 'incorrect'}"
36,27.765371799934655,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
37,30.24917950015515,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
38,30.46226069983095,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
39,34.339675299823284,TimeoutEvent,0,iti_timeout,"{}"
40,34.33970829984173,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
41,34.339716500137,StateEnterEvent,0,INITIATION,"{}"
42,39.5682987999171,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
43,39.568305999971926,StateExitEvent,0,INITIATION,"{'light_location': 0}"
44,39.56832619989291,StateEnterEvent,1,RESPONSE,"{'light_location': 0}"
45,39.65713409986347,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
46,39.95109290024266,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
47,39.9510972998105,StateExitEvent,1,RESPONSE,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
48,39.9511142000556,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
49,39.998161300085485,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
50,46.09945969982073,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
51,46.276103199925274,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
52,46.70966900000349,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
53,46.95749079994857,TimeoutEvent,0,iti_timeout,"{}"
54,46.95752550009638,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
55,46.95753420004621,StateEnterEvent,0,INITIATION,"{}"
56,47.077178000006825,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
57,47.15994880022481,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
58,47.18428110005334,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
59,47.18449620017782,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
60,47.19559819996357,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
61,47.526845700107515,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
62,47.52685280004516,StateExitEvent,0,INITIATION,"{'light_location': 1}"
63,47.52687219996005,StateEnterEvent,1,RESPONSE,"{'light_location': 1}"
64,47.804165500216186,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
65,48.01840189984068,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
66,48.01840660022572,StateExitEvent,1,RESPONSE,"{'rule': 0, 'cur_block': 1, 'rule_index': 0, 'accuracy': 'incorrect'}"
67,48.01843329984695,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 0, 'cur_block': 1, 'rule_index': 0, 'accuracy': 'incorrect'}"
68,48.264986999798566,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
69,54.122415400110185,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
70,54.49971739994362,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
71,54.762138300109655,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
72,55.02383420011029,TimeoutEvent,0,iti_timeout,"{}"
73,55.02386850025505,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
74,55.02387689985335,StateEnterEvent,0,INITIATION,"{}"
75,55.09651600010693,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
76,55.37950079981238,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
77,55.37951159989461,StateExitEvent,0,INITIATION,"{'light_location': 0}"
78,55.37954120012,StateEnterEvent,1,RESPONSE,"{'light_location': 0}"
79,55.42165789986029,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
80,55.77365110022947,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
81,55.77365810004994,StateExitEvent,1,RESPONSE,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
82,55.77369880024344,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
83,56.127249100245535,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
84,56.75686600012705,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
85,57.00775290001184,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
86,57.049383600242436,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
87,57.060898600146174,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
88,62.77827969985083,TimeoutEvent,0,iti_timeout,"{}"
89,62.77836009999737,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
90,62.778389799874276,StateEnterEvent,0,INITIATION,"{}"
91,71.53188529983163,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
92,71.63478420022875,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
