Subject,FORT14
Task,SetShiftPR
Chamber,3
Protocol,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/Protocols/p45on.py
AddressFile,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/AddressFiles/SetShift3On.py

Trial,Time,Type,Code,State,Metadata
1,2.490030601620674e-05,StateEnterEvent,0,INITIATION,"{}"
2,0.48134310031309724,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
3,0.48135440004989505,InfoEvent,1,SJ_RESPONSE,"{'command': 'P', 'id': 0, 'mode': [1, 3], 'period': 7692, 'duration': 4294967295, 'stages': [['0', '0uA', '0uA'], ['0', '0uA', '0uA']]}"
4,1.1734075001440942,ComponentChangedEvent,2,nose_pokes-2-1,"{'value': True}"
5,1.1734152003191411,StateExitEvent,0,INITIATION,"{'light_location': 1}"
6,1.1734378999099135,StateEnterEvent,1,RESPONSE,"{'light_location': 1}"
7,1.2581495000049472,ComponentChangedEvent,2,nose_pokes-2-1,"{'value': False}"
8,1.4884676001966,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
9,1.4884758000262082,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-150mV', '0uA', '0mV', '0uA'], ['-206mV', '0uA', '0mV', '0uA']]}"
10,1.564160699956119,ComponentChangedEvent,1,nose_pokes-2-0,"{'value': True}"
11,1.5641683000139892,StateExitEvent,1,RESPONSE,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
12,1.5642106998711824,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
13,1.8351992000825703,ComponentChangedEvent,1,nose_pokes-2-0,"{'value': False}"
14,2.1374743999913335,ComponentChangedEvent,2,nose_pokes-2-1,"{'value': True}"
15,2.3244286002591252,ComponentChangedEvent,2,nose_pokes-2-1,"{'value': False}"
16,2.4961538002826273,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
17,2.496160199865699,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-152mV', '0uA', '0mV', '0uA'], ['-206mV', '0uA', '0mV', '0uA']]}"
18,2.780770500190556,ComponentChangedEvent,3,nose_pokes-2-2,"{'value': True}"
19,2.9531713002361357,ComponentChangedEvent,3,nose_pokes-2-2,"{'value': False}"
20,3.5030229003168643,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
21,3.503027600236237,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-154mV', '0uA', '0mV', '0uA'], ['-208mV', '0uA', '0mV', '0uA']]}"
22,4.511106200050563,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
23,4.511111400090158,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-154mV', '0uA', '0mV', '0uA'], ['-208mV', '0uA', '0mV', '0uA']]}"
24,5.519740200135857,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
25,5.5197495999746025,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-152mV', '0uA', '0mV', '0uA'], ['-208mV', '0uA', '0mV', '0uA']]}"
26,6.5261332001537085,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
27,6.526138400193304,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-154mV', '0uA', '0mV', '0uA'], ['-208mV', '0uA', '0mV', '0uA']]}"
28,7.534095600247383,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
29,7.534101200290024,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-152mV', '0uA', '0mV', '0uA'], ['-208mV', '0uA', '0mV', '0uA']]}"
30,8.099583100061864,ComponentChangedEvent,2,nose_pokes-2-1,"{'value': True}"
31,8.176375200040638,ComponentChangedEvent,2,nose_pokes-2-1,"{'value': False}"
32,8.417029300238937,ComponentChangedEvent,1,nose_pokes-2-0,"{'value': True}"
33,8.542105400003493,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
34,8.54211030015722,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-154mV', '0uA', '0mV', '0uA'], ['-208mV', '0uA', '0mV', '0uA']]}"
35,8.580185399856418,TimeoutEvent,0,iti_timeout,"{}"
36,8.580233099870384,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
37,8.580248100217432,StateEnterEvent,0,INITIATION,"{}"
38,8.668880899902433,ComponentChangedEvent,1,nose_pokes-2-0,"{'value': False}"
39,8.92571200011298,ComponentChangedEvent,2,nose_pokes-2-1,"{'value': True}"
40,8.9257171000354,StateExitEvent,0,INITIATION,"{'light_location': 1}"
41,8.925730099901557,StateEnterEvent,1,RESPONSE,"{'light_location': 1}"
42,9.104246000293642,ComponentChangedEvent,2,nose_pokes-2-1,"{'value': False}"
43,9.372325600124896,ComponentChangedEvent,3,nose_pokes-2-2,"{'value': True}"
44,9.372349299956113,StateExitEvent,1,RESPONSE,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
45,9.37245270004496,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
46,9.549423800315708,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
