Subject,MORT13
Task,SetShiftPR
Chamber,1
Protocol,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/Protocols/p45off.py
AddressFile,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/AddressFiles/SetShiftOn.py

Trial,Time,Type,Code,State,Metadata
1,1.9799917936325073e-05,StateEnterEvent,0,INITIATION,"{}"
2,1.6758230002596974,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
3,1.6758289001882076,StateExitEvent,0,INITIATION,"{'light_location': 1}"
4,1.6758423997089267,StateEnterEvent,1,RESPONSE,"{'light_location': 1}"
5,1.7121470998972654,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
6,2.5073311999440193,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
7,2.507335400208831,StateExitEvent,1,RESPONSE,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
8,2.5073499996215105,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
9,2.643297499977052,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
10,9.522874900139868,TimeoutEvent,0,iti_timeout,"{}"
11,9.522958599962294,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
12,9.522987299598753,StateEnterEvent,0,INITIATION,"{}"
13,9.618165199644864,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
14,9.757202399894595,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
15,10.068369899876416,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
16,10.068377899937332,StateExitEvent,0,INITIATION,"{'light_location': 0}"
17,10.068397299386561,StateEnterEvent,1,RESPONSE,"{'light_location': 0}"
18,10.336646699346602,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
19,10.640144200064242,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
20,10.64015270024538,StateExitEvent,1,RESPONSE,"{'rule': 0, 'cur_block': 1, 'rule_index': 0, 'accuracy': 'incorrect'}"
21,10.640209100209177,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 0, 'cur_block': 1, 'rule_index': 0, 'accuracy': 'incorrect'}"
22,10.916829000227153,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
23,17.65035909973085,TimeoutEvent,0,iti_timeout,"{}"
24,17.650412599556148,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
25,17.65042779967189,StateEnterEvent,0,INITIATION,"{}"
26,19.248105200007558,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
27,19.248113899491727,StateExitEvent,0,INITIATION,"{'light_location': 1}"
28,19.24813469965011,StateEnterEvent,1,RESPONSE,"{'light_location': 1}"
29,19.302778599783778,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
30,19.60507069993764,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
31,19.605080099776387,StateExitEvent,1,RESPONSE,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
32,19.605118399485946,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
33,19.90646469965577,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
34,26.60775460023433,TimeoutEvent,0,iti_timeout,"{}"
35,26.607818000018597,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
