Subject,MORT13
Task,SetShiftPR
Chamber,1
Protocol,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/Protocols/p46off.py
AddressFile,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/AddressFiles/SetShiftOn.py

Trial,Time,Type,Code,State,Metadata
1,2.3699365556240082e-05,StateEnterEvent,0,INITIATION,"{}"
2,12.390642100013793,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
3,12.39064749982208,StateExitEvent,0,INITIATION,"{'light_location': 1}"
4,12.39066130015999,StateEnterEvent,1,RESPONSE,"{'light_location': 1}"
5,12.522163799963892,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
6,12.827016599476337,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': True}"
7,12.827023999765515,StateExitEvent,1,RESPONSE,"{'rule': 1, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
8,12.827062699943781,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 1, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
9,13.11600159946829,ComponentChangedEvent,2,nose_pokes-0-2,"{'value': False}"
10,19.843040299601853,TimeoutEvent,0,iti_timeout,"{}"
11,19.843077999539673,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
12,19.84308739937842,StateEnterEvent,0,INITIATION,"{}"
13,26.794819300062954,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
14,26.79482669942081,StateExitEvent,0,INITIATION,"{'light_location': 1}"
15,26.79484760016203,StateEnterEvent,1,RESPONSE,"{'light_location': 1}"
16,26.864940299652517,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
17,27.19306579977274,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': True}"
18,27.193069599568844,StateExitEvent,1,RESPONSE,"{'rule': 1, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
19,27.193083600141108,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 1, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
20,27.45777350012213,ComponentChangedEvent,0,nose_pokes-0-0,"{'value': False}"
21,34.19769449997693,TimeoutEvent,0,iti_timeout,"{}"
