Subject,FORT17
Task,SetShiftPR
Chamber,2
Protocol,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/Protocols/p48off.py
AddressFile,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/AddressFiles/SetShift2On.py

Trial,Time,Type,Code,State,Metadata
1,1.6899779438972473e-05,StateEnterEvent,0,INITIATION,"{}"
2,0.41073960065841675,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': True}"
3,0.6880916999652982,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': False}"
4,1.1505535002797842,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': True}"
5,1.150559300556779,StateExitEvent,0,INITIATION,"{'light_location': 0}"
6,1.150573399849236,StateEnterEvent,1,RESPONSE,"{'light_location': 0}"
7,1.2188060004264116,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': False}"
8,1.7851875005289912,ComponentChangedEvent,1,nose_pokes-1-0,"{'value': True}"
9,1.7851950004696846,StateExitEvent,1,RESPONSE,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
10,1.7852231999859214,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
11,1.858003300614655,ComponentChangedEvent,1,nose_pokes-1-0,"{'value': False}"
12,5.70784050039947,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': True}"
13,5.835497200489044,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': False}"
14,6.339559500105679,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': True}"
15,6.454976400360465,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': False}"
16,8.683435800485313,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': True}"
17,8.79958080034703,TimeoutEvent,0,iti_timeout,"{}"
18,8.799638300202787,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
19,8.799656299874187,StateEnterEvent,0,INITIATION,"{}"
20,8.80594880040735,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': False}"
21,9.494916200637817,ComponentChangedEvent,1,nose_pokes-1-0,"{'value': True}"
22,9.64318810030818,ComponentChangedEvent,1,nose_pokes-1-0,"{'value': False}"
23,10.179177099838853,ComponentChangedEvent,1,nose_pokes-1-0,"{'value': True}"
24,10.346121200360358,ComponentChangedEvent,1,nose_pokes-1-0,"{'value': False}"
25,10.568356400355697,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': True}"
