Subject,FORT16
Task,SetShiftPR
Chamber,3
Protocol,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/Protocols/p48on_all.py
AddressFile,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/AddressFiles/SetShift3On.py
SubjectConfiguration
amps,"[[-311, 311], [0, 0]]"

Trial,Time,Type,Code,State,Metadata
1,1.8600374460220337e-05,StateEnterEvent,0,INITIATION,"{}"
2,1.005650800652802,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
3,1.0056581003591418,InfoEvent,1,SJ_RESPONSE,"{'command': 'P', 'id': 0, 'mode': [1, 3], 'period': 7692, 'duration': 4294967295, 'stages': [['50', '-311uA', '0uA'], ['50', '311uA', '0uA']]}"
4,2.013581200502813,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
5,2.0135890003293753,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-9002mV', '-304uA', '0mV', '0uA'], ['6894mV', '302uA', '0mV', '0uA']]}"
6,2.770718900486827,ComponentChangedEvent,2,nose_pokes-2-1,"{'value': True}"
7,2.7707261005416512,StateExitEvent,0,INITIATION,"{'light_location': 0}"
8,2.7707468001171947,StateEnterEvent,1,RESPONSE,"{'light_location': 0}"
9,2.8645639000460505,ComponentChangedEvent,2,nose_pokes-2-1,"{'value': False}"
10,3.021619500592351,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
11,3.021626800298691,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-9020mV', '-304uA', '0mV', '0uA'], ['6940mV', '302uA', '0mV', '0uA']]}"
12,3.4582151006907225,ComponentChangedEvent,3,nose_pokes-2-2,"{'value': True}"
13,3.4582194006070495,StateExitEvent,1,RESPONSE,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
14,3.4582465002313256,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
15,3.5608448004350066,ComponentChangedEvent,3,nose_pokes-2-2,"{'value': False}"
16,3.5612566005438566,ComponentChangedEvent,3,nose_pokes-2-2,"{'value': True}"
17,3.655524500645697,ComponentChangedEvent,3,nose_pokes-2-2,"{'value': False}"
18,4.028550100512803,ComponentChangedEvent,0,stim-2-0,"{'value': 'T0'}"
