Subject,FORT15
Task,SetShiftPR
Chamber,2
Protocol,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/Protocols/p46on2_all.py
AddressFile,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/AddressFiles/SetShift2On.py

Trial,Time,Type,Code,State,Metadata
1,2.1999701857566833e-05,StateEnterEvent,0,INITIATION,"{}"
2,1.0059724999591708,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
3,1.005978299304843,InfoEvent,1,SJ_RESPONSE,"{'command': 'P', 'id': 1, 'mode': [3, 1], 'period': 7692, 'duration': 4294967295, 'stages': [['50', '0uA', '-300uA'], ['50', '0uA', '300uA']]}"
4,1.3100157994776964,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': True}"
5,1.3100226996466517,StateExitEvent,0,INITIATION,"{'light_location': 1}"
6,1.3100437000393867,StateEnterEvent,1,RESPONSE,"{'light_location': 1}"
7,1.4407242992892861,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': False}"
8,1.9467028994113207,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': True}"
9,1.9467078996822238,StateExitEvent,1,RESPONSE,"{'rule': 1, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
10,1.946734800003469,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 1, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
11,2.0140173994004726,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
12,2.0140252001583576,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-8172mV', '-292uA'], ['0mV', '0uA', '6074mV', '292uA']]}"
13,2.1582223000004888,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': False}"
14,3.0210790000855923,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
15,3.0210876995697618,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-8298mV', '-292uA'], ['0mV', '0uA', '6208mV', '292uA']]}"
16,4.028951299376786,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
17,4.028957599774003,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-8404mV', '-292uA'], ['0mV', '0uA', '6302mV', '292uA']]}"
18,5.032582500018179,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
19,5.032588900066912,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-8482mV', '-292uA'], ['0mV', '0uA', '6376mV', '292uA']]}"
20,6.043951800093055,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
21,6.043958799913526,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-8548mV', '-292uA'], ['0mV', '0uA', '6434mV', '292uA']]}"
22,7.052107700146735,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
23,7.052118299528956,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-8606mV', '-292uA'], ['0mV', '0uA', '6496mV', '292uA']]}"
24,8.058633199892938,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
25,8.058639300055802,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-8656mV', '-292uA'], ['0mV', '0uA', '6538mV', '292uA']]}"
26,8.956842099316418,TimeoutEvent,0,iti_timeout,"{}"
27,8.956877799704671,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
28,8.956886999309063,StateEnterEvent,0,INITIATION,"{}"
29,9.065308399498463,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
30,9.065314999781549,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-8706mV', '-292uA'], ['0mV', '0uA', '6594mV', '292uA']]}"
31,10.075050099752843,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
32,10.075058800168335,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-8752mV', '-292uA'], ['0mV', '0uA', '6636mV', '292uA']]}"
33,10.351315099745989,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': True}"
34,10.351320900022984,StateExitEvent,0,INITIATION,"{'light_location': 1}"
35,10.351335499435663,StateEnterEvent,1,RESPONSE,"{'light_location': 1}"
36,10.45065480004996,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': False}"
37,11.026876999996603,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': True}"
38,11.026882600039244,StateExitEvent,1,RESPONSE,"{'rule': 1, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
39,11.02691079955548,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 1, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
40,11.08201210014522,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
41,11.082020100206137,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-8794mV', '-292uA'], ['0mV', '0uA', '6674mV', '292uA']]}"
42,11.31233590003103,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': False}"
43,12.090048199519515,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
44,12.090056600049138,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-8836mV', '-292uA'], ['0mV', '0uA', '6710mV', '292uA']]}"
45,13.098001400008798,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
46,13.098009999841452,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-8878mV', '-292uA'], ['0mV', '0uA', '6754mV', '292uA']]}"
47,14.104983899742365,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
48,14.104992100037634,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-8912mV', '-292uA'], ['0mV', '0uA', '6780mV', '292uA']]}"
49,15.11291079968214,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
50,15.112917499616742,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-8952mV', '-292uA'], ['0mV', '0uA', '6822mV', '292uA']]}"
51,15.557921899482608,ComponentChangedEvent,1,nose_pokes-1-0,"{'value': True}"
52,15.721507700160146,ComponentChangedEvent,1,nose_pokes-1-0,"{'value': False}"
53,16.11548430006951,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
54,16.115490399301052,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-8980mV', '-292uA'], ['0mV', '0uA', '6848mV', '292uA']]}"
55,16.707338799722493,ComponentChangedEvent,1,nose_pokes-1-0,"{'value': True}"
56,16.97642910014838,ComponentChangedEvent,1,nose_pokes-1-0,"{'value': False}"
57,17.127384799532592,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
58,17.127390899695456,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-9016mV', '-292uA'], ['0mV', '0uA', '6880mV', '292uA']]}"
59,18.03834810014814,TimeoutEvent,0,iti_timeout,"{}"
60,18.03838379960507,StateExitEvent,2,INTER_TRIAL_INTERVAL,"{}"
61,18.038392699323595,StateEnterEvent,0,INITIATION,"{}"
62,18.135958000086248,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
63,18.135964499786496,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-9036mV', '-292uA'], ['0mV', '0uA', '6900mV', '292uA']]}"
64,19.143938899971545,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
65,19.143945300020278,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-9064mV', '-292uA'], ['0mV', '0uA', '6924mV', '292uA']]}"
66,20.145369899459183,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
67,20.145378099754453,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-9090mV', '-292uA'], ['0mV', '0uA', '6952mV', '292uA']]}"
68,21.153837099671364,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
69,21.153843499720097,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-9112mV', '-292uA'], ['0mV', '0uA', '6974mV', '292uA']]}"
70,21.975276299752295,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': True}"
71,22.000455600209534,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': False}"
72,22.013326600193977,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': True}"
73,22.122932800091803,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': False}"
74,22.16711869928986,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
75,22.167130299843848,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-9136mV', '-292uA'], ['0mV', '0uA', '6992mV', '292uA']]}"
76,22.58192879986018,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': True}"
77,22.581934299319983,StateExitEvent,0,INITIATION,"{'light_location': 1}"
78,22.581947200000286,StateEnterEvent,1,RESPONSE,"{'light_location': 1}"
79,22.74984799977392,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': False}"
80,23.0337731000036,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': True}"
81,23.033778400160372,StateExitEvent,1,RESPONSE,"{'rule': 1, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
82,23.03383109997958,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 1, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'incorrect'}"
83,23.174208199605346,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
