Subject,MORT15
Task,SetShiftPR
Chamber,1
Protocol,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/Protocols/p46on_all.py
AddressFile,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/AddressFiles/SetShiftOn.py

Trial,Time,Type,Code,State,Metadata
1,2.4699606001377106e-05,StateEnterEvent,0,INITIATION,"{}"
2,1.0062686000019312,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
3,1.0062819002196193,InfoEvent,1,SJ_RESPONSE,"{'command': 'P', 'id': 0, 'mode': [1, 3], 'period': 7692, 'duration': 4294967295, 'stages': [['50', '-300uA', '0uA'], ['50', '300uA', '0uA']]}"
4,2.0127694997936487,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
5,2.012779800221324,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-6756mV', '-294uA', '0mV', '0uA'], ['5276mV', '292uA', '0mV', '0uA']]}"
6,3.0209937999024987,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
7,3.021001599729061,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-6770mV', '-294uA', '0mV', '0uA'], ['5274mV', '292uA', '0mV', '0uA']]}"
8,4.022656500339508,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
9,4.022661699913442,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-6792mV', '-294uA', '0mV', '0uA'], ['5284mV', '292uA', '0mV', '0uA']]}"
10,5.035387500189245,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
11,5.035393400117755,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-6816mV', '-294uA', '0mV', '0uA'], ['5296mV', '292uA', '0mV', '0uA']]}"
12,6.043896500021219,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
13,6.043902300298214,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-6828mV', '-294uA', '0mV', '0uA'], ['5302mV', '292uA', '0mV', '0uA']]}"
14,7.05033400002867,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
15,7.0503393998369575,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-6836mV', '-294uA', '0mV', '0uA'], ['5304mV', '292uA', '0mV', '0uA']]}"
16,8.055190299637616,ComponentChangedEvent,9,stim-0-0,"{'value': 'T0'}"
17,8.055195899680257,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 0, 'n_pulse': 131, 'stages': [['-6842mV', '-294uA', '0mV', '0uA'], ['5310mV', '292uA', '0mV', '0uA']]}"
18,8.595332999713719,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
19,8.595339000225067,StateExitEvent,0,INITIATION,"{'light_location': 1}"
20,8.595353200100362,StateEnterEvent,1,RESPONSE,"{'light_location': 1}"
21,8.596284800209105,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': False}"
22,8.596626199781895,ComponentChangedEvent,1,nose_pokes-0-1,"{'value': True}"
