Subject,FORT15
Task,SetShiftPR
Chamber,2
Protocol,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/Protocols/p45on2_all.py
AddressFile,C:/Users/Optimization/Desktop/py-behav/SetShiftPR/AddressFiles/SetShift2On.py
SubjectConfiguration
amps,"[[0, 0], [-256, 256]]"

Trial,Time,Type,Code,State,Metadata
1,1.600012183189392e-05,StateEnterEvent,0,INITIATION,"{}"
2,1.0060053998604417,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
3,1.0060135005041957,InfoEvent,1,SJ_RESPONSE,"{'command': 'P', 'id': 1, 'mode': [3, 1], 'period': 7692, 'duration': 4294967295, 'stages': [['50', '0uA', '-256uA'], ['50', '0uA', '256uA']]}"
4,2.0109940003603697,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
5,2.01099899969995,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-7016mV', '-250uA'], ['0mV', '0uA', '4912mV', '248uA']]}"
6,3.020735699683428,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
7,3.0207412000745535,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-7138mV', '-250uA'], ['0mV', '0uA', '5068mV', '248uA']]}"
8,4.02713009994477,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
9,4.0271356999874115,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-7258mV', '-250uA'], ['0mV', '0uA', '5190mV', '248uA']]}"
10,5.031780400313437,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
11,5.031785599887371,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-7352mV', '-250uA'], ['0mV', '0uA', '5284mV', '248uA']]}"
12,6.043803200125694,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
13,6.043808599933982,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-7428mV', '-250uA'], ['0mV', '0uA', '5356mV', '248uA']]}"
14,7.048276400193572,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
15,7.048281299881637,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-7496mV', '-250uA'], ['0mV', '0uA', '5422mV', '248uA']]}"
16,7.240808700211346,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': True}"
17,7.240813599899411,StateExitEvent,0,INITIATION,"{'light_location': 1}"
18,7.240825899876654,StateEnterEvent,1,RESPONSE,"{'light_location': 1}"
19,7.340606699697673,ComponentChangedEvent,2,nose_pokes-1-1,"{'value': False}"
20,7.995846999809146,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': True}"
21,7.995851100422442,StateExitEvent,1,RESPONSE,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
22,7.9958688002079725,StateEnterEvent,2,INTER_TRIAL_INTERVAL,"{'rule': 0, 'cur_block': 0, 'rule_index': 0, 'accuracy': 'correct'}"
23,8.059867599979043,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
24,8.059874700382352,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-7554mV', '-250uA'], ['0mV', '0uA', '5476mV', '248uA']]}"
25,8.070771000348032,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': False}"
26,8.072156500071287,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': True}"
27,8.219880600459874,ComponentChangedEvent,3,nose_pokes-1-2,"{'value': False}"
28,9.0668274005875,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
29,9.066835200414062,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-7602mV', '-250uA'], ['0mV', '0uA', '5522mV', '248uA']]}"
30,10.074807399883866,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
31,10.07481550052762,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-7646mV', '-250uA'], ['0mV', '0uA', '5560mV', '248uA']]}"
32,11.078730899840593,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
33,11.078736199997365,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-7686mV', '-250uA'], ['0mV', '0uA', '5598mV', '248uA']]}"
34,12.084221499972045,ComponentChangedEvent,0,stim-1-0,"{'value': 'U1'}"
35,12.084227000363171,InfoEvent,1,SJ_RESPONSE,"{'command': 'C', 'id': 1, 'n_pulse': 131, 'stages': [['0mV', '0uA', '-7718mV', '-250uA'], ['0mV', '0uA', '5614mV', '248uA']]}"
